claim_row_id,policy_id,claim_amount,claim_count,exposure,area,vehicle_power,vehicle_age,driver_age,bonus_malus,vehicle_brand,fuel_type,density,region
3588,3037507,1204.0,1.0,0.7,D,6.0,1.0,47.0,50.0,B12,Diesel,721.0,R93
3589,3019097,556.14,1.0,0.66,D,6.0,4.0,29.0,80.0,B12,Diesel,545.0,R31
3590,3011457,1204.0,1.0,0.87,D,5.0,2.0,49.0,50.0,B12,Regular,726.0,R91
3591,3039960,80.73,1.0,0.36,E,6.0,8.0,53.0,100.0,B1,Diesel,6864.0,R11
3592,3045269,105.0,3.0,0.72,E,6.0,3.0,22.0,100.0,B3,Diesel,2354.0,R11
3593,3045269,3435.23,3.0,0.72,E,6.0,3.0,22.0,100.0,B3,Diesel,2354.0,R11
3594,3045269,3050.0,3.0,0.72,E,6.0,3.0,22.0,100.0,B3,Diesel,2354.0,R11
3595,3004719,203.0,2.0,0.54,C,6.0,3.0,51.0,50.0,B12,Diesel,107.0,R91
3596,3004719,2189.17,2.0,0.54,C,6.0,3.0,51.0,50.0,B12,Diesel,107.0,R91
3597,3012887,746.14,3.0,0.49,F,4.0,2.0,50.0,50.0,B12,Regular,14368.0,R11
3598,3012887,2900.0,3.0,0.49,F,4.0,2.0,50.0,50.0,B12,Regular,14368.0,R11
3599,3021374,1204.0,1.0,0.49,F,11.0,2.0,58.0,50.0,B12,Diesel,16533.0,R11
3600,3030163,1204.0,1.0,0.07,D,6.0,0.0,57.0,50.0,B12,Diesel,856.0,R82
3601,3045716,1204.0,1.0,0.19,E,8.0,0.0,57.0,64.0,B12,Diesel,5304.0,R11
3602,1010490,2966.75,2.0,0.86,C,4.0,1.0,55.0,106.0,B12,Regular,250.0,R31
3603,3014075,2580.0,1.0,0.71,E,5.0,3.0,40.0,54.0,B12,Regular,7187.0,R11
3604,1010490,564.06,2.0,0.86,C,4.0,1.0,55.0,106.0,B12,Regular,250.0,R31
3605,3043774,1204.0,1.0,0.75,B,15.0,2.0,76.0,50.0,B12,Regular,57.0,R24
3606,3040089,602.0,1.0,0.61,C,6.0,7.0,39.0,68.0,B2,Diesel,283.0,R72
3607,3030418,3803.14,2.0,0.58,D,6.0,5.0,41.0,50.0,B3,Diesel,813.0,R72
3608,3030418,1204.0,2.0,0.58,D,6.0,5.0,41.0,50.0,B3,Diesel,813.0,R72
3609,3006779,1204.0,2.0,0.7,F,8.0,3.0,79.0,62.0,B12,Regular,27000.0,R11
3610,3013457,1204.0,1.0,0.71,E,11.0,2.0,78.0,78.0,B12,Diesel,3317.0,R93
3611,3042405,734.32,1.0,0.89,F,10.0,1.0,52.0,80.0,B12,Regular,27000.0,R11
3612,3044294,602.0,1.0,0.8,C,7.0,1.0,33.0,54.0,B12,Diesel,279.0,R72
3613,3024697,1204.0,1.0,0.8,E,5.0,1.0,78.0,50.0,B12,Regular,4535.0,R83
3614,3030028,1204.0,1.0,0.63,D,7.0,0.0,31.0,72.0,B12,Diesel,1487.0,R11
3615,3016301,1204.0,1.0,0.19,F,4.0,0.0,60.0,50.0,B12,Regular,10068.0,R11
3616,3003086,1204.0,1.0,0.58,E,8.0,0.0,50.0,50.0,B12,Diesel,3430.0,R93
3617,3041866,1204.0,1.0,0.91,A,12.0,3.0,53.0,50.0,B12,Diesel,41.0,R82
3618,1008380,2343.52,1.0,0.7,E,4.0,1.0,37.0,54.0,B12,Regular,2090.0,R11
3619,1004813,1128.12,1.0,0.35,E,5.0,1.0,66.0,50.0,B12,Regular,6729.0,R11
3620,3044244,556.14,2.0,0.48,C,4.0,2.0,53.0,50.0,B12,Diesel,374.0,R91
3621,3044244,1204.0,2.0,0.48,C,4.0,2.0,53.0,50.0,B12,Diesel,374.0,R91
3622,3013234,3323.6,1.0,0.63,D,4.0,2.0,24.0,112.0,B3,Diesel,640.0,R31
3623,3036233,1951.61,2.0,0.5,D,4.0,1.0,23.0,112.0,B1,Diesel,930.0,R11
3624,1010670,1128.12,1.0,0.95,C,7.0,2.0,48.0,50.0,B12,Regular,235.0,R54
3625,3034759,1204.0,1.0,0.03,D,8.0,1.0,28.0,72.0,B12,Diesel,645.0,R11
3626,3037982,1661.61,1.0,0.7,F,5.0,1.0,33.0,90.0,B12,Regular,27000.0,R11
3627,3014133,1204.0,1.0,0.71,D,5.0,2.0,59.0,50.0,B12,Regular,613.0,R93
3628,3045047,158.94,1.0,0.76,D,9.0,10.0,29.0,85.0,B3,Regular,1780.0,R31
3629,3030319,602.0,1.0,0.51,D,5.0,0.0,53.0,50.0,B12,Regular,1381.0,R82
3630,3037103,1204.0,1.0,0.61,E,11.0,1.0,44.0,70.0,B12,Diesel,9307.0,R82
3631,3037943,1204.0,1.0,0.7,D,4.0,1.0,45.0,50.0,B12,Diesel,726.0,R91
3632,3011599,398.66,1.0,0.87,D,5.0,2.0,45.0,106.0,B12,Regular,709.0,R93
3633,3026865,1204.0,1.0,0.63,E,4.0,1.0,61.0,50.0,B12,Regular,3866.0,R24
3634,3005270,1204.0,1.0,0.53,A,11.0,2.0,55.0,50.0,B12,Diesel,8.0,R72
3635,3030407,1211.81,1.0,0.32,B,7.0,0.0,57.0,50.0,B12,Diesel,66.0,R93
3636,3018056,1054.64,2.0,0.61,E,4.0,2.0,43.0,68.0,B12,Regular,4762.0,R93
3637,3018056,61.37,2.0,0.61,E,4.0,2.0,43.0,68.0,B12,Regular,4762.0,R93
3638,3035942,1204.0,1.0,0.46,D,5.0,1.0,24.0,80.0,B12,Regular,1662.0,R11
3639,3038010,1204.0,1.0,0.7,C,7.0,1.0,67.0,50.0,B12,Diesel,210.0,R91
3640,3011918,1204.0,1.0,0.8,E,6.0,2.0,74.0,50.0,B12,Regular,4762.0,R93
3641,3044264,556.14,2.0,0.75,D,8.0,0.0,50.0,50.0,B12,Diesel,1131.0,R11
3642,3001435,1204.0,1.0,0.8,E,7.0,10.0,55.0,50.0,B10,Diesel,8455.0,R82
3643,3030877,4124.53,1.0,0.1,B,5.0,5.0,33.0,106.0,B12,Diesel,68.0,R42
3644,3045114,1204.0,1.0,0.73,E,4.0,9.0,42.0,54.0,B1,Regular,9307.0,R82
3645,3007859,1204.0,1.0,0.45,E,7.0,10.0,43.0,51.0,B2,Diesel,2740.0,R22
3646,3043103,1204.0,1.0,0.93,D,6.0,4.0,28.0,85.0,B1,Diesel,1313.0,R24
3647,3004608,602.0,1.0,0.39,D,4.0,0.0,43.0,50.0,B12,Diesel,824.0,R91
3648,3016830,1204.0,1.0,0.04,C,8.0,1.0,72.0,50.0,B13,Diesel,384.0,R72
3649,3026828,510.05,1.0,0.71,D,7.0,1.0,44.0,50.0,B12,Regular,1082.0,R82
3650,3045284,1204.0,1.0,0.55,E,8.0,0.0,34.0,63.0,B12,Diesel,6729.0,R11
3651,3038850,1204.0,2.0,0.78,C,11.0,1.0,60.0,72.0,B12,Diesel,419.0,R83
3652,463,3986.67,1.0,0.31,A,5.0,0.0,45.0,50.0,B12,Regular,12.0,R73
3653,3031267,88.5,1.0,0.04,C,4.0,0.0,41.0,58.0,B12,Regular,167.0,R11
3654,3027485,1204.0,1.0,0.63,C,4.0,1.0,48.0,72.0,B12,Diesel,260.0,R72
3655,3021168,1018.05,1.0,0.87,C,7.0,2.0,48.0,50.0,B12,Diesel,171.0,R91
3656,3015517,556.14,2.0,0.03,B,6.0,5.0,32.0,50.0,B12,Diesel,62.0,R42
3657,3015517,1204.0,2.0,0.03,B,6.0,5.0,32.0,50.0,B12,Diesel,62.0,R42
3658,3031256,1204.0,1.0,0.49,E,5.0,2.0,28.0,85.0,B12,Regular,2498.0,R72
3659,3044477,1204.0,1.0,0.73,F,6.0,2.0,49.0,100.0,B12,Regular,15725.0,R11
3660,3040691,1378.6,1.0,0.87,A,7.0,1.0,39.0,50.0,B12,Diesel,29.0,R24
3661,3011791,1200.14,1.0,0.47,A,5.0,2.0,42.0,50.0,B12,Regular,33.0,R52
3662,3014092,1204.0,1.0,0.3,C,11.0,2.0,61.0,50.0,B12,Diesel,396.0,R91
3663,3026686,1204.0,1.0,0.71,B,4.0,1.0,52.0,52.0,B12,Diesel,65.0,R72
3664,3019432,602.0,1.0,0.78,B,8.0,2.0,57.0,61.0,B12,Diesel,56.0,R82
3665,3040446,1055.42,1.0,0.87,D,4.0,8.0,24.0,100.0,B4,Diesel,1767.0,R31
3666,3016030,1204.0,1.0,0.54,D,6.0,5.0,52.0,50.0,B2,Regular,1541.0,R91
3667,3021869,1204.0,1.0,0.95,A,7.0,1.0,65.0,50.0,B12,Diesel,15.0,R72
3668,1011788,1128.12,1.0,0.2,B,7.0,3.0,28.0,64.0,B1,Diesel,74.0,R24
3669,3031221,1204.0,1.0,0.13,C,5.0,10.0,33.0,80.0,B1,Diesel,444.0,R31
3670,3005543,1204.0,1.0,0.46,B,9.0,10.0,28.0,85.0,B1,Regular,95.0,R11
3671,3027360,1204.0,1.0,0.63,D,4.0,1.0,40.0,51.0,B12,Diesel,1817.0,R21
3672,3043558,1204.0,1.0,0.8,D,12.0,0.0,42.0,50.0,B12,Diesel,796.0,R11
3673,1011775,1128.0,1.0,0.93,C,4.0,4.0,54.0,62.0,B2,Regular,317.0,R82
3674,3045502,3229.64,1.0,0.41,B,4.0,2.0,43.0,50.0,B12,Regular,83.0,R93
3675,3038850,1204.0,2.0,0.78,C,11.0,1.0,60.0,72.0,B12,Diesel,419.0,R83
3676,3030027,872.97,1.0,0.63,E,11.0,10.0,42.0,88.0,B1,Regular,6313.0,R11
3677,3029320,1204.0,1.0,0.26,D,11.0,4.0,42.0,50.0,B12,Regular,634.0,R91
3678,3022045,1204.0,1.0,0.78,E,6.0,2.0,30.0,95.0,B12,Regular,4985.0,R11
3679,1008025,1128.0,1.0,0.7,F,6.0,4.0,37.0,95.0,B12,Diesel,27000.0,R11
3680,3025519,1204.0,1.0,0.71,A,10.0,4.0,46.0,50.0,B12,Diesel,27.0,R73
3681,3000190,2596.98,1.0,0.96,D,4.0,3.0,71.0,50.0,B12,Regular,1955.0,R94
3682,3040059,1204.0,1.0,0.87,C,8.0,1.0,61.0,50.0,B12,Diesel,462.0,R72
3683,3043479,1171.8,2.0,0.9,C,8.0,1.0,66.0,50.0,B13,Diesel,345.0,R93
3684,3043479,12328.7,2.0,0.9,C,8.0,1.0,66.0,50.0,B13,Diesel,345.0,R93
3685,3043841,1204.0,1.0,0.86,A,7.0,2.0,59.0,50.0,B1,Diesel,9.0,R73
3686,1006489,1356.79,1.0,0.53,C,7.0,3.0,45.0,50.0,B12,Regular,114.0,R72
3687,3030811,1204.0,1.0,0.53,A,4.0,0.0,34.0,76.0,B12,Diesel,31.0,R91
3688,3004877,1204.0,1.0,0.54,E,10.0,3.0,60.0,50.0,B12,Regular,4762.0,R93
3689,3034936,1353.04,1.0,0.07,E,6.0,15.0,27.0,125.0,B3,Regular,9307.0,R82
3690,3035445,1204.0,1.0,0.27,D,6.0,2.0,60.0,80.0,B1,Diesel,1326.0,R93
3691,3007558,1204.0,1.0,0.78,E,4.0,3.0,50.0,50.0,B12,Regular,4128.0,R52
3692,3045691,556.14,2.0,0.66,C,6.0,0.0,43.0,50.0,B12,Diesel,160.0,R93
3693,3045691,911.5,2.0,0.66,C,6.0,0.0,43.0,50.0,B12,Diesel,160.0,R93
3694,3037829,651.33,2.0,0.62,D,6.0,10.0,23.0,100.0,B3,Diesel,640.0,R91
3695,3037829,602.0,2.0,0.62,D,6.0,10.0,23.0,100.0,B3,Diesel,640.0,R91
3696,1009038,1128.12,1.0,0.78,E,9.0,3.0,36.0,100.0,B3,Regular,7306.0,R11
3697,3043066,602.0,1.0,0.78,C,8.0,0.0,31.0,50.0,B12,Diesel,411.0,R83
3698,3019152,1204.0,1.0,0.38,C,5.0,5.0,45.0,56.0,B5,Regular,141.0,R82
3699,3028264,1204.0,1.0,0.54,E,15.0,1.0,50.0,50.0,B12,Regular,2484.0,R26
3700,1011701,564.06,1.0,0.95,C,7.0,0.0,39.0,50.0,B12,Diesel,377.0,R93
3701,1011003,1128.12,1.0,0.95,C,15.0,1.0,35.0,50.0,B12,Diesel,214.0,R52
3702,3025766,235.88,1.0,0.71,A,8.0,1.0,30.0,64.0,B12,Diesel,17.0,R82
3703,3027942,1204.0,1.0,0.63,F,15.0,1.0,47.0,50.0,B12,Regular,27000.0,R11
3704,3042241,94.0,2.0,0.66,C,6.0,6.0,21.0,100.0,B2,Regular,133.0,R31
3705,3030917,969.25,1.0,0.52,A,11.0,10.0,60.0,68.0,B12,Regular,6.0,R72
3706,3023491,1204.0,1.0,0.87,C,4.0,1.0,38.0,50.0,B12,Regular,243.0,R82
3707,3043373,602.0,1.0,0.78,C,4.0,1.0,31.0,51.0,B12,Diesel,104.0,R93
3708,3018219,92.67,3.0,0.38,C,7.0,7.0,46.0,50.0,B12,Regular,124.0,R91
3709,3018219,87.31,3.0,0.38,C,7.0,7.0,46.0,50.0,B12,Regular,124.0,R91
3710,3018219,602.0,3.0,0.38,C,7.0,7.0,46.0,50.0,B12,Regular,124.0,R91
3711,3020203,1204.0,1.0,0.78,D,5.0,2.0,40.0,74.0,B2,Diesel,905.0,R82
3712,3011774,1204.0,1.0,0.87,B,11.0,2.0,57.0,50.0,B12,Diesel,93.0,R91
3713,1005378,1128.12,1.0,0.45,D,5.0,1.0,68.0,118.0,B12,Regular,1370.0,R73
3714,3031739,602.0,1.0,0.19,C,8.0,4.0,47.0,50.0,B12,Regular,471.0,R93
3715,3038892,622.52,1.0,0.78,D,7.0,2.0,44.0,60.0,B12,Diesel,1001.0,R11
3716,3037306,1204.0,1.0,0.7,C,11.0,1.0,51.0,50.0,B12,Diesel,182.0,R53
3717,3031569,1204.0,1.0,0.45,C,6.0,15.0,52.0,60.0,B12,Regular,116.0,R83
3718,3017782,1204.0,1.0,0.46,A,10.0,2.0,49.0,50.0,B12,Regular,11.0,R91
3719,1004886,1128.12,1.0,0.36,D,6.0,1.0,79.0,50.0,B12,Regular,1976.0,R93
3720,3007217,556.14,2.0,0.7,C,6.0,6.0,29.0,68.0,B12,Diesel,111.0,R91
3721,3007217,1204.0,2.0,0.7,C,6.0,6.0,29.0,68.0,B12,Diesel,111.0,R91
3722,3036121,1204.0,1.0,0.4,C,6.0,1.0,57.0,50.0,B12,Diesel,265.0,R91
3723,3023798,602.0,1.0,0.87,C,4.0,4.0,28.0,85.0,B12,Regular,330.0,R93
3724,3006725,556.14,2.0,0.7,E,6.0,3.0,37.0,60.0,B12,Regular,4762.0,R93
3725,3006725,1204.0,2.0,0.7,E,6.0,3.0,37.0,60.0,B12,Regular,4762.0,R93
3726,3029978,1204.0,1.0,0.51,E,5.0,0.0,44.0,50.0,B12,Regular,3963.0,R91
3727,3019508,1204.0,1.0,0.78,D,7.0,2.0,29.0,72.0,B12,Diesel,566.0,R31
3728,3029973,1204.0,1.0,0.5,A,10.0,0.0,41.0,67.0,B12,Regular,45.0,R82
3729,3020816,1204.0,2.0,0.18,D,11.0,10.0,32.0,60.0,B1,Diesel,1253.0,R73
3730,3026102,556.14,1.0,0.71,E,6.0,3.0,63.0,50.0,B12,Regular,6689.0,R11
3731,3036834,1204.0,1.0,0.24,E,8.0,1.0,47.0,50.0,B12,Diesel,3744.0,R93
3732,3042396,1204.0,1.0,0.89,E,6.0,1.0,35.0,54.0,B12,Diesel,2404.0,R23
3733,1009167,2590.79,1.0,0.22,E,7.0,2.0,59.0,60.0,B12,Regular,4128.0,R52
3734,3043720,126.53,1.0,0.87,E,9.0,3.0,40.0,51.0,B12,Regular,3541.0,R52
3735,3031832,1204.0,1.0,0.36,A,7.0,0.0,40.0,50.0,B12,Diesel,43.0,R72
3736,3001249,1204.0,1.0,0.87,D,5.0,3.0,49.0,50.0,B12,Regular,1489.0,R52
3737,3000677,5126.13,1.0,0.87,D,4.0,10.0,50.0,50.0,B12,Regular,528.0,R93
3738,3020371,1204.0,1.0,0.87,C,10.0,3.0,45.0,50.0,B12,Regular,190.0,R11
3739,1000851,1588.42,2.0,0.19,F,7.0,6.0,40.0,100.0,B12,Regular,17140.0,R11
3740,3015487,1204.0,1.0,0.54,C,10.0,8.0,41.0,95.0,B10,Regular,252.0,R21
3741,3028538,1204.0,1.0,0.54,A,8.0,1.0,52.0,50.0,B12,Diesel,34.0,R91
3742,1000851,1128.12,2.0,0.19,F,7.0,6.0,40.0,100.0,B12,Regular,17140.0,R11
3743,3031601,1763.1,2.0,0.44,A,7.0,0.0,28.0,57.0,B12,Diesel,20.0,R91
3744,3031601,1204.0,2.0,0.44,A,7.0,0.0,28.0,57.0,B12,Diesel,20.0,R91
3745,3351,1183.63,1.0,0.47,E,4.0,0.0,51.0,50.0,B12,Regular,2580.0,R72
3746,3013974,1204.0,1.0,0.54,C,4.0,2.0,56.0,50.0,B3,Diesel,269.0,R91
3747,3012999,1204.0,1.0,0.43,D,9.0,10.0,37.0,51.0,B1,Regular,1541.0,R91
3748,3039930,1204.0,1.0,0.78,C,7.0,1.0,32.0,85.0,B12,Diesel,159.0,R72
3749,3035854,1204.0,1.0,0.46,D,10.0,1.0,68.0,50.0,B12,Regular,657.0,R54
3750,3012345,1204.0,1.0,0.8,C,10.0,2.0,38.0,50.0,B12,Regular,100.0,R41
3751,3041584,1204.0,1.0,0.02,C,4.0,1.0,61.0,50.0,B12,Diesel,272.0,R82
3752,3035938,1204.0,1.0,0.46,D,7.0,1.0,50.0,63.0,B12,Diesel,1957.0,R11
3753,3016047,1200.15,1.0,0.54,E,7.0,2.0,63.0,50.0,B12,Regular,4646.0,R82
3754,3036918,495.99,1.0,0.16,F,11.0,5.0,38.0,50.0,B12,Regular,18229.0,R11
3755,3014960,1204.0,1.0,0.63,E,7.0,2.0,69.0,50.0,B12,Regular,3488.0,R23
3756,3045729,1204.0,1.0,0.35,D,5.0,2.0,46.0,60.0,B12,Regular,919.0,R41
3757,3010982,1204.0,1.0,0.8,D,6.0,4.0,25.0,90.0,B12,Regular,1462.0,R11
3758,1002549,2256.24,1.0,0.28,D,7.0,4.0,50.0,50.0,B12,Regular,863.0,R82
3759,3039035,1204.0,1.0,0.78,C,11.0,1.0,25.0,76.0,B12,Diesel,492.0,R31
3760,3009496,556.14,1.0,0.55,E,7.0,0.0,56.0,50.0,B12,Diesel,6736.0,R11
3761,3021226,1204.0,1.0,0.95,C,8.0,2.0,54.0,50.0,B12,Diesel,129.0,R91
3762,3021828,752.85,1.0,0.87,C,4.0,2.0,57.0,50.0,B12,Regular,118.0,R73
3763,3023890,1204.0,1.0,0.42,C,9.0,5.0,38.0,52.0,B12,Regular,384.0,R73
3764,3017202,1204.0,1.0,0.46,E,5.0,2.0,37.0,50.0,B12,Regular,5332.0,R11
3765,3013793,1204.0,1.0,0.71,D,10.0,2.0,41.0,50.0,B12,Regular,1635.0,R82
3766,3029532,673.57,2.0,0.54,D,6.0,9.0,25.0,85.0,B1,Diesel,1955.0,R94
3767,3029532,353.52,2.0,0.54,D,6.0,9.0,25.0,85.0,B1,Diesel,1955.0,R94
3768,3007850,1204.0,2.0,0.78,C,10.0,2.0,47.0,50.0,B12,Regular,126.0,R41
3769,3044506,1204.0,1.0,0.78,A,4.0,1.0,51.0,50.0,B12,Diesel,35.0,R82
3770,3045337,29126.58,1.0,0.3,E,4.0,0.0,29.0,51.0,B12,Diesel,9307.0,R82
3771,3043826,1204.0,1.0,0.72,D,6.0,3.0,45.0,50.0,B12,Regular,729.0,R22
3772,3030285,3368.14,2.0,0.6,A,10.0,0.0,76.0,52.0,B12,Regular,39.0,R93
3773,3030285,1204.0,2.0,0.6,A,10.0,0.0,76.0,52.0,B12,Regular,39.0,R93
3774,3040366,1204.0,1.0,0.87,C,8.0,1.0,46.0,50.0,B12,Diesel,301.0,R93
3775,1012133,64.55,3.0,0.85,D,7.0,5.0,30.0,90.0,B1,Regular,1541.0,R91
3776,3043234,1204.0,1.0,0.77,D,9.0,2.0,62.0,50.0,B12,Regular,704.0,R11
3777,3003487,1204.0,1.0,0.63,C,10.0,10.0,30.0,85.0,B12,Diesel,162.0,R52
3778,1008854,64.78,1.0,0.7,C,4.0,1.0,55.0,50.0,B12,Regular,197.0,R21
3779,3032505,1204.0,1.0,0.31,F,4.0,0.0,66.0,59.0,B12,Regular,27000.0,R11
3780,3031980,347.11,1.0,0.19,D,6.0,6.0,21.0,100.0,B3,Diesel,632.0,R41
3781,3023214,79.53,1.0,0.87,D,5.0,15.0,27.0,80.0,B2,Regular,824.0,R91
3782,3002140,1204.0,1.0,0.8,B,5.0,3.0,46.0,50.0,B12,Regular,55.0,R72
3783,3045359,602.0,1.0,0.23,F,6.0,1.0,51.0,54.0,B12,Diesel,16533.0,R11
3784,3037069,2008.22,1.0,0.04,D,9.0,2.0,54.0,50.0,B6,Diesel,824.0,R91
3785,3044264,602.0,2.0,0.75,D,8.0,0.0,50.0,50.0,B12,Diesel,1131.0,R11
3786,1003990,662.79,1.0,0.24,E,7.0,5.0,31.0,85.0,B4,Regular,3568.0,R11
3787,3004655,712.09,1.0,0.54,E,5.0,3.0,36.0,80.0,B12,Regular,2484.0,R26
3788,3021487,1204.0,1.0,0.38,D,6.0,10.0,31.0,72.0,B2,Diesel,1408.0,R52
3789,3030021,810.14,2.0,0.4,D,7.0,0.0,46.0,50.0,B12,Diesel,515.0,R54
3790,3030021,1204.0,2.0,0.4,D,7.0,0.0,46.0,50.0,B12,Diesel,515.0,R54
3791,3001630,1824.3,1.0,0.8,E,9.0,3.0,69.0,50.0,B12,Regular,2648.0,R31
3792,3022529,1204.0,1.0,0.96,C,10.0,1.0,70.0,50.0,B12,Regular,117.0,R72
3793,3043544,1204.0,1.0,0.89,C,10.0,3.0,27.0,85.0,B12,Diesel,206.0,R93
3794,3011997,552.63,1.0,0.71,B,6.0,10.0,57.0,50.0,B12,Diesel,88.0,R31
3795,3042861,1204.0,1.0,0.84,F,8.0,0.0,53.0,50.0,B12,Diesel,21410.0,R11
3796,3031636,556.14,2.0,0.38,C,4.0,1.0,42.0,50.0,B1,Diesel,134.0,R93
3797,3031636,1204.0,2.0,0.38,C,4.0,1.0,42.0,50.0,B1,Diesel,134.0,R93
3798,3019352,114.82,1.0,0.45,F,6.0,6.0,69.0,80.0,B12,Diesel,17140.0,R11
3799,3045658,1204.0,1.0,0.47,A,11.0,4.0,60.0,50.0,B12,Regular,14.0,R24
3800,3033361,2089.91,2.0,0.22,F,10.0,3.0,58.0,50.0,B12,Diesel,27000.0,R11
3801,3033361,1204.0,2.0,0.22,F,10.0,3.0,58.0,50.0,B12,Diesel,27000.0,R11
3802,3014632,1204.0,1.0,0.63,D,5.0,2.0,69.0,76.0,B2,Diesel,678.0,R23
3803,3018765,1204.0,1.0,0.29,E,5.0,2.0,52.0,50.0,B12,Regular,5936.0,R11
3804,3008526,1204.0,2.0,0.67,E,6.0,3.0,32.0,68.0,B12,Regular,4408.0,R11
3805,3032583,602.0,1.0,0.25,A,6.0,6.0,25.0,100.0,B1,Diesel,31.0,R52
3806,3038359,1204.0,1.0,0.29,B,4.0,1.0,47.0,50.0,B12,Regular,80.0,R54
3807,3032151,1204.0,1.0,0.38,F,7.0,1.0,31.0,80.0,B12,Diesel,27000.0,R11
3808,3043424,1204.0,1.0,0.77,F,10.0,0.0,49.0,50.0,B12,Regular,27000.0,R11
3809,3025707,936.34,1.0,0.43,B,10.0,1.0,47.0,50.0,B12,Diesel,60.0,R11
3810,1007990,1128.12,1.0,0.67,C,6.0,1.0,50.0,50.0,B12,Regular,323.0,R91
3811,3014932,556.14,2.0,0.51,D,4.0,2.0,52.0,50.0,B12,Regular,671.0,R91
3812,3014932,1320.0,2.0,0.51,D,4.0,2.0,52.0,50.0,B12,Regular,671.0,R91
3813,3014311,427.66,2.0,0.36,E,5.0,3.0,55.0,50.0,B12,Regular,3301.0,R73
3814,3014311,705.96,2.0,0.36,E,5.0,3.0,55.0,50.0,B12,Regular,3301.0,R73
3815,3000424,602.0,1.0,0.87,C,4.0,3.0,47.0,90.0,B12,Regular,388.0,R93
3816,3042110,1204.0,1.0,0.89,E,12.0,1.0,56.0,50.0,B12,Diesel,3093.0,R23
3817,1011528,345.11,1.0,0.02,D,4.0,10.0,52.0,50.0,B6,Regular,1110.0,R82
3818,3000459,556.14,2.0,0.87,F,5.0,3.0,40.0,50.0,B12,Regular,12750.0,R11
3819,3000459,1204.0,2.0,0.87,F,5.0,3.0,40.0,50.0,B12,Regular,12750.0,R11
3820,3009812,689.46,2.0,0.95,E,10.0,2.0,45.0,50.0,B12,Regular,2252.0,R82
3821,3009812,602.0,2.0,0.95,E,10.0,2.0,45.0,50.0,B12,Regular,2252.0,R82
3822,3020917,1204.0,1.0,0.87,A,4.0,6.0,35.0,60.0,B4,Diesel,34.0,R22
3823,3037216,1204.0,1.0,0.29,C,11.0,1.0,42.0,50.0,B12,Diesel,113.0,R82
3824,3036195,1204.0,1.0,0.38,C,8.0,1.0,55.0,50.0,B12,Diesel,127.0,R93
3825,3017493,1204.0,1.0,0.23,E,7.0,3.0,40.0,64.0,B12,Diesel,9307.0,R82
3826,3013187,602.0,1.0,0.71,E,4.0,2.0,55.0,50.0,B12,Regular,3060.0,R11
3827,3045673,1204.0,1.0,0.67,D,8.0,0.0,40.0,62.0,B12,Regular,1451.0,R11
3828,1006161,573.72,1.0,0.45,C,9.0,1.0,47.0,50.0,B12,Regular,335.0,R11
3829,3033298,2075.94,1.0,0.14,A,4.0,0.0,58.0,106.0,B12,Diesel,43.0,R91
3830,3029559,1204.0,1.0,0.46,E,5.0,0.0,53.0,50.0,B12,Diesel,5053.0,R11
3831,3030007,1204.0,1.0,0.61,E,5.0,4.0,19.0,95.0,B3,Regular,3301.0,R73
3832,3040568,655.84,1.0,0.87,E,6.0,5.0,31.0,100.0,B12,Regular,3233.0,R82
3833,3025511,1204.0,1.0,0.71,E,6.0,10.0,44.0,50.0,B12,Regular,5449.0,R82
3834,3020816,602.0,2.0,0.18,D,11.0,10.0,32.0,60.0,B1,Diesel,1253.0,R73
3835,1002775,1128.12,1.0,0.28,E,12.0,10.0,54.0,100.0,B12,Regular,3110.0,R11
3836,3045045,4976.79,1.0,0.45,C,5.0,3.0,35.0,60.0,B2,Diesel,131.0,R72
3837,3007164,1204.0,1.0,0.29,D,6.0,5.0,33.0,76.0,B4,Diesel,1962.0,R82
3838,3028509,556.14,1.0,0.5,C,8.0,1.0,50.0,50.0,B12,Diesel,210.0,R11
3839,1005066,86.28,1.0,0.23,B,5.0,1.0,30.0,90.0,B12,Regular,50.0,R73
3840,3013339,556.14,1.0,0.67,C,4.0,2.0,44.0,50.0,B12,Regular,154.0,R93
3841,3036977,1204.0,1.0,0.38,C,6.0,1.0,57.0,71.0,B12,Diesel,262.0,R93
3842,3021369,1204.0,1.0,0.45,F,11.0,2.0,47.0,50.0,B12,Diesel,16533.0,R11
3843,3033458,1204.0,1.0,0.21,C,6.0,0.0,53.0,57.0,B12,Diesel,103.0,R52
3844,3029833,556.14,1.0,0.46,A,8.0,1.0,45.0,50.0,B12,Diesel,18.0,R93
3845,3021017,602.0,1.0,0.87,E,15.0,2.0,38.0,54.0,B12,Diesel,3301.0,R73
3846,1005693,693.34,2.0,0.45,E,4.0,1.0,54.0,53.0,B12,Regular,2769.0,R11
3847,3024598,1204.0,1.0,0.8,C,11.0,1.0,41.0,50.0,B12,Diesel,269.0,R11
3848,3024823,1204.0,1.0,0.23,D,5.0,15.0,27.0,106.0,B3,Diesel,1767.0,R31
3849,1005693,2256.24,2.0,0.45,E,4.0,1.0,54.0,53.0,B12,Regular,2769.0,R11
3850,3007175,1204.0,1.0,0.29,F,6.0,3.0,40.0,50.0,B12,Regular,27000.0,R11
3851,3040436,1204.0,1.0,0.95,D,6.0,8.0,24.0,72.0,B6,Diesel,1309.0,R72
